original,transformed,llama_preference,original_word_nll,original_token_nll,original_perplexity,transformed_word_nll,transformed_token_nll,transformed_perplexity,original_number_of_code_switch,transformed_number_of_code_switch
computer science整体上节奏比较快,计算机科學the whole on the rhythm比较快,2.0,"[('computer', 9.1875), ('science', 7.8125), ('整体', 13.90625), ('上', 7.625), ('节奏', 16.75), ('比较', 8.9375), ('快', 7.03125)]","[('<|begin_of_text|>', 13.5625), ('computer', 9.1875), (' science', 7.8125), ('整', 7.59375), ('体', 6.3125), ('上', 7.625), ('节', 6.25), ('奏', 10.5), ('比较', 8.9375), ('快', 7.03125)]",511.4107360839844,"[('计算机', 14.875), ('科學', 13.125), ('the', 15.5), ('whole', 9.25), ('on', 8.3125), ('the', 7.75), ('rhythm', 7.28125), ('比较', 6.78125), ('快', 6.0)]","[('<|begin_of_text|>', 13.5625), ('计算', 8.25), ('机', 6.625), ('科', 9.0), ('學', 4.125), ('the', 15.5), (' whole', 9.25), (' on', 8.3125), (' the', 7.75), (' rhythm', 7.28125), ('比较', 6.78125), ('快', 6.0)]",1175.3453369140625,1,3
computer science整体上节奏比较快,计算机科學整体上the rhythm比较quickly,,"[('computer', 9.1875), ('science', 7.8125), ('整体', 13.90625), ('上', 7.625), ('节奏', 16.75), ('比较', 8.9375), ('快', 7.03125)]","[('<|begin_of_text|>', 13.5625), ('computer', 9.1875), (' science', 7.8125), ('整', 7.59375), ('体', 6.3125), ('上', 7.625), ('节', 6.25), ('奏', 10.5), ('比较', 8.9375), ('快', 7.03125)]",511.4107360839844,"[('计算机', 14.875), ('科學', 13.0625), ('整体', 15.375), ('上', 6.6875), ('the', 13.75), ('rhythm', 7.40625), ('比较', 6.875), ('quickly', 14.0)]","[('<|begin_of_text|>', 13.625), ('计算', 8.1875), ('机', 6.6875), ('科', 8.9375), ('學', 4.125), ('整', 8.6875), ('体', 6.6875), ('上', 6.6875), ('the', 13.75), (' rhythm', 7.40625), ('比较', 6.875), ('quick', 5.5625), ('ly', 8.4375)]",1225.3372802734375,1,0
computer science整体上节奏比较快,计算机科學整体on the rhythm compared快,,"[('computer', 9.1875), ('science', 7.8125), ('整体', 13.90625), ('上', 7.625), ('节奏', 16.75), ('比较', 8.9375), ('快', 7.03125)]","[('<|begin_of_text|>', 13.5625), ('computer', 9.1875), (' science', 7.8125), ('整', 7.59375), ('体', 6.3125), ('上', 7.625), ('节', 6.25), ('奏', 10.5), ('比较', 8.9375), ('快', 7.03125)]",511.4107360839844,"[('计算机', 14.875), ('科學', 13.125), ('整体', 15.4375), ('on', 8.1875), ('the', 8.5), ('rhythm', 7.625), ('compared', 8.3125), ('快', 7.0625)]","[('<|begin_of_text|>', 13.5625), ('计算', 8.25), ('机', 6.625), ('科', 9.0), ('學', 4.125), ('整', 8.75), ('体', 6.6875), ('on', 8.1875), (' the', 8.5), (' rhythm', 7.625), (' compared', 8.3125), ('快', 7.0625)]",1744.435302734375,1,2
computer science整体上节奏比较快,计算机科學the whole on节奏比较快,2.0,"[('computer', 9.1875), ('science', 7.8125), ('整体', 13.90625), ('上', 7.625), ('节奏', 16.75), ('比较', 8.9375), ('快', 7.03125)]","[('<|begin_of_text|>', 13.5625), ('computer', 9.1875), (' science', 7.8125), ('整', 7.59375), ('体', 6.3125), ('上', 7.625), ('节', 6.25), ('奏', 10.5), ('比较', 8.9375), ('快', 7.03125)]",511.4107360839844,"[('计算机', 14.875), ('科學', 13.125), ('the', 15.5), ('whole', 9.25), ('on', 8.3125), ('节奏', 15.125), ('比较', 8.0625), ('快', 5.59375)]","[('<|begin_of_text|>', 13.5625), ('计算', 8.25), ('机', 6.625), ('科', 9.0), ('學', 4.125), ('the', 15.5), (' whole', 9.25), (' on', 8.3125), ('节', 5.9375), ('奏', 9.1875), ('比较', 8.0625), ('快', 5.59375)]",1021.1115112304688,1,1
你也可以感受到你真的在follow他的一些trade,你也可以feeling到你真的在跟随他of一些贸易,1.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('你', 9.375), ('也', 10.0625), ('可以', 8.625), ('感', 10.8125), ('受到', 8.25), ('你', 9.0), ('真的', 6.5625), ('在', 8.3125), ('follow', 9.0625), ('他', 7.9375), ('的一', 11.75), ('些', 8.9375), ('trade', 10.75)]",434.2959289550781,"[('你', 9.375), ('也', 10.0625), ('可以', 8.625), ('feeling', 23.3125), ('到', 8.4375), ('你', 8.0625), ('真的', 6.125), ('在', 7.46875), ('跟随', 13.96875), ('他', 8.125), ('of', 10.6875), ('一些', 7.5625), ('贸易', 16.9375)]","[('<|begin_of_text|>', 13.625), ('你', 9.375), ('也', 10.0625), ('可以', 8.625), ('fe', 10.25), ('eling', 13.0625), ('到', 8.4375), ('你', 8.0625), ('真的', 6.125), ('在', 7.46875), ('跟', 7.3125), ('随', 6.65625), ('他', 8.125), ('of', 10.6875), ('一些', 7.5625), ('贸', 9.9375), ('易', 7.0)]",663.2372436523438,0,0
你也可以感受到你真的在follow他的一些trade,你也可以感受to you真的在跟随他的一些贸易,1.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('你', 9.375), ('也', 10.0625), ('可以', 8.625), ('感', 10.8125), ('受到', 8.25), ('你', 9.0), ('真的', 6.5625), ('在', 8.3125), ('follow', 9.0625), ('他', 7.9375), ('的一', 11.75), ('些', 8.9375), ('trade', 10.75)]",434.2959289550781,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('你', 9.375), ('也', 10.0625), ('可以', 8.625), ('感', 10.875), ('受', 7.5625), ('to', 14.25), (' you', 5.1875), ('真的', 6.5), ('在', 7.125), ('跟', 6.75), ('随', 5.875), ('他', 7.78125), ('的一', 10.9375), ('些', 9.0625), ('贸', 9.6875), ('易', 6.96875)]",603.7427368164062,0,0
你也可以感受到你真的在follow他的一些trade,你也可以感受到你really在跟随他的some of贸易,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('你', 9.375), ('也', 10.0625), ('可以', 8.625), ('感', 10.8125), ('受到', 8.25), ('你', 9.0), ('真的', 6.5625), ('在', 8.3125), ('follow', 9.0625), ('他', 7.9375), ('的一', 11.75), ('些', 8.9375), ('trade', 10.75)]",434.2959289550781,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('你', 9.375), ('也', 10.0625), ('可以', 8.625), ('感', 10.8125), ('受到', 8.25), ('你', 9.0), ('really', 6.375), ('在', 7.4375), ('跟', 7.1875), ('随', 5.90625), ('他的', 8.6875), ('some', 12.125), (' of', 7.125), ('贸', 8.3125), ('易', 6.8125)]",755.5847778320312,0,0
你也可以感受到你真的在follow他的一些trade,you也can感受到你真的在跟随他of一些贸易,1.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('你', 9.375), ('也', 10.0625), ('可以', 8.625), ('感', 10.8125), ('受到', 8.25), ('你', 9.0), ('真的', 6.5625), ('在', 8.3125), ('follow', 9.0625), ('他', 7.9375), ('的一', 11.75), ('些', 8.9375), ('trade', 10.75)]",434.2959289550781,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('you', 10.4375), ('也', 8.9375), ('can', 9.125), ('感', 7.1875), ('受到', 8.25), ('你', 6.875), ('真的', 5.5), ('在', 7.625), ('跟', 7.78125), ('随', 6.3125), ('他', 7.46875), ('of', 9.875), ('一些', 7.3125), ('贸', 9.0), ('易', 6.6875)]",1347.0499267578125,0,0
你也可以感受到你真的在follow他的一些trade,你also可以感受到你really in跟随他的一些贸易,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('你', 9.375), ('也', 10.0625), ('可以', 8.625), ('感', 10.8125), ('受到', 8.25), ('你', 9.0), ('真的', 6.5625), ('在', 8.3125), ('follow', 9.0625), ('他', 7.9375), ('的一', 11.75), ('些', 8.9375), ('trade', 10.75)]",434.2959289550781,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('你', 9.375), ('also', 11.3125), ('可以', 7.40625), ('感', 8.8125), ('受到', 7.65625), ('你', 7.71875), ('really', 6.28125), (' in', 7.9375), ('跟', 5.8125), ('随', 5.1875), ('他', 7.5), ('的一', 10.9375), ('些', 8.25), ('贸', 9.0), ('易', 7.0625)]",709.1015014648438,0,0
我还以为你们会有一个特殊的那种learning commerce,我again thought you are会有一个特殊的那种学习贸易,,"[('我', 10.125), ('还', 9.0625), ('以为', 8.5625), ('你们', 8.9375), ('会', 7.8125), ('有', 9.1875), ('一个', 6.875), ('特殊', 11.8125), ('的', 7.9375), ('那种', 8.9375), ('learning', 10.75), ('commerce', 8.5)]","[('<|begin_of_text|>', 13.625), ('我', 10.125), ('还', 9.0625), ('以为', 8.5625), ('你们', 8.9375), ('会', 7.8125), ('有', 9.1875), ('一个', 6.875), ('特殊', 11.8125), ('的', 7.9375), ('那种', 8.9375), ('learning', 10.75), (' commerce', 8.5)]",704.6139526367188,"[('我', 10.125), ('again', 8.1875), ('thought', 8.3125), ('you', 7.71875), ('are', 8.625), ('会', 6.21875), ('有', 6.53125), ('一个', 6.6875), ('特殊', 9.75), ('的', 6.375), ('那种', 8.3125), ('学习', 6.46875), ('贸易', 17.34375)]","[('<|begin_of_text|>', 13.625), ('我', 10.125), ('again', 8.1875), (' thought', 8.3125), (' you', 7.71875), (' are', 8.625), ('会', 6.21875), ('有', 6.53125), ('一个', 6.6875), ('特殊', 9.75), ('的', 6.375), ('那种', 8.3125), ('学习', 6.46875), ('贸', 11.0), ('易', 6.34375)]",1572.5947265625,1,2
我还以为你们会有一个特殊的那种learning commerce,i am还thought you are会有一个特殊的那种学习贸易,1.0,"[('我', 10.125), ('还', 9.0625), ('以为', 8.5625), ('你们', 8.9375), ('会', 7.8125), ('有', 9.1875), ('一个', 6.875), ('特殊', 11.8125), ('的', 7.9375), ('那种', 8.9375), ('learning', 10.75), ('commerce', 8.5)]","[('<|begin_of_text|>', 13.625), ('我', 10.125), ('还', 9.0625), ('以为', 8.5625), ('你们', 8.9375), ('会', 7.8125), ('有', 9.1875), ('一个', 6.875), ('特殊', 11.8125), ('的', 7.9375), ('那种', 8.9375), ('learning', 10.75), (' commerce', 8.5)]",704.6139526367188,"[('i', 19.125), ('am', 8.0625), ('还', 11.875), ('thought', 9.4375), ('you', 7.34375), ('are', 8.25), ('会', 6.5625), ('有', 6.75), ('一个', 6.8125), ('特殊', 9.8125), ('的', 6.6875), ('那种', 8.75), ('学习', 6.375), ('贸易', 17.34375)]","[('<|begin_of_text|>', 13.625), ('i', 19.125), (' am', 8.0625), ('还', 11.875), ('thought', 9.4375), (' you', 7.34375), (' are', 8.25), ('会', 6.5625), ('有', 6.75), ('一个', 6.8125), ('特殊', 9.8125), ('的', 6.6875), ('那种', 8.75), ('学习', 6.375), ('贸', 10.9375), ('易', 6.40625)]",1832.0,1,2
我还以为你们会有一个特殊的那种learning commerce,我again以为you are会有one特殊的那种学习贸易,1.0,"[('我', 10.125), ('还', 9.0625), ('以为', 8.5625), ('你们', 8.9375), ('会', 7.8125), ('有', 9.1875), ('一个', 6.875), ('特殊', 11.8125), ('的', 7.9375), ('那种', 8.9375), ('learning', 10.75), ('commerce', 8.5)]","[('<|begin_of_text|>', 13.625), ('我', 10.125), ('还', 9.0625), ('以为', 8.5625), ('你们', 8.9375), ('会', 7.8125), ('有', 9.1875), ('一个', 6.875), ('特殊', 11.8125), ('的', 7.9375), ('那种', 8.9375), ('learning', 10.75), (' commerce', 8.5)]",704.6139526367188,"[('我', 10.125), ('again', 8.1875), ('以为', 8.4375), ('you', 7.0625), ('are', 9.0625), ('会', 6.0625), ('有', 7.125), ('one', 5.3125), ('特殊', 8.3125), ('的', 5.28125), ('那种', 8.0625), ('学习', 6.84375), ('贸易', 17.25)]","[('<|begin_of_text|>', 13.625), ('我', 10.125), ('again', 8.1875), ('以为', 8.4375), ('you', 7.0625), (' are', 9.0625), ('会', 6.0625), ('有', 7.125), ('one', 5.3125), ('特殊', 8.3125), ('的', 5.28125), ('那种', 8.0625), ('学习', 6.84375), ('贸', 10.1875), ('易', 7.0625)]",2376.60302734375,1,0
我还以为你们会有一个特殊的那种learning commerce,i am还以为you are会有one特殊的那种学习贸易,,"[('我', 10.125), ('还', 9.0625), ('以为', 8.5625), ('你们', 8.9375), ('会', 7.8125), ('有', 9.1875), ('一个', 6.875), ('特殊', 11.8125), ('的', 7.9375), ('那种', 8.9375), ('learning', 10.75), ('commerce', 8.5)]","[('<|begin_of_text|>', 13.625), ('我', 10.125), ('还', 9.0625), ('以为', 8.5625), ('你们', 8.9375), ('会', 7.8125), ('有', 9.1875), ('一个', 6.875), ('特殊', 11.8125), ('的', 7.9375), ('那种', 8.9375), ('learning', 10.75), (' commerce', 8.5)]",704.6139526367188,"[('i', 19.125), ('am', 8.0625), ('还', 11.875), ('以为', 7.625), ('you', 10.8125), ('are', 8.5), ('会', 7.90625), ('有', 7.78125), ('one', 6.71875), ('特殊', 8.4375), ('的', 6.4375), ('那种', 8.5), ('学习', 6.9375), ('贸易', 17.5)]","[('<|begin_of_text|>', 13.625), ('i', 19.125), (' am', 8.0625), ('还', 11.875), ('以为', 7.625), ('you', 10.8125), (' are', 8.5), ('会', 7.90625), ('有', 7.78125), ('one', 6.71875), ('特殊', 8.4375), ('的', 6.4375), ('那种', 8.5), ('学习', 6.9375), ('贸', 10.5), ('易', 7.0)]",2170.109130859375,1,1
我还以为你们会有一个特殊的那种learning commerce,i am还以为你们会有one特殊的that kind of学习贸易,2.0,"[('我', 10.125), ('还', 9.0625), ('以为', 8.5625), ('你们', 8.9375), ('会', 7.8125), ('有', 9.1875), ('一个', 6.875), ('特殊', 11.8125), ('的', 7.9375), ('那种', 8.9375), ('learning', 10.75), ('commerce', 8.5)]","[('<|begin_of_text|>', 13.625), ('我', 10.125), ('还', 9.0625), ('以为', 8.5625), ('你们', 8.9375), ('会', 7.8125), ('有', 9.1875), ('一个', 6.875), ('特殊', 11.8125), ('的', 7.9375), ('那种', 8.9375), ('learning', 10.75), (' commerce', 8.5)]",704.6139526367188,"[('i', 19.125), ('am', 8.0625), ('还', 11.75), ('以为', 7.625), ('你们', 8.875), ('会', 7.75), ('有', 8.5), ('one', 6.5625), ('特殊', 8.6875), ('的', 6.875), ('that', 6.9375), ('kind', 8.5625), ('of', 6.90625), ('学习', 6.25), ('贸易', 14.875)]","[('<|begin_of_text|>', 13.625), ('i', 19.125), (' am', 8.0625), ('还', 11.75), ('以为', 7.625), ('你们', 8.875), ('会', 7.75), ('有', 8.5), ('one', 6.5625), ('特殊', 8.6875), ('的', 6.875), ('that', 6.9375), (' kind', 8.5625), (' of', 6.90625), ('学习', 6.25), ('贸', 9.0625), ('易', 5.8125)]",1747.1683349609375,1,2
就是那种study environment特别好,就是那种研究环境特别well,1.0,"[('就是', 7.34375), ('那种', 8.875), ('study', 8.375), ('environment', 8.3125), ('特别', 3.640625), ('好', 6.78125)]","[('<|begin_of_text|>', 13.5625), ('就是', 7.34375), ('那种', 8.875), ('study', 8.375), (' environment', 8.3125), ('特别', 3.640625), ('好', 6.78125)]",5673.46142578125,"[('就是', 7.34375), ('那种', 8.875), ('研究', 6.3125), ('环境', 8.0625), ('特别', 4.46875), ('well', 7.875)]","[('<|begin_of_text|>', 13.5625), ('就是', 7.34375), ('那种', 8.875), ('研究', 6.3125), ('环境', 8.0625), ('特别', 4.46875), ('well', 7.875)]",11687.7744140625,0,0
就是那种study environment特别好,it is那种研究环境specially好,2.0,"[('就是', 7.34375), ('那种', 8.875), ('study', 8.375), ('environment', 8.3125), ('特别', 3.640625), ('好', 6.78125)]","[('<|begin_of_text|>', 13.5625), ('就是', 7.34375), ('那种', 8.875), ('study', 8.375), (' environment', 8.3125), ('特别', 3.640625), ('好', 6.78125)]",5673.46142578125,"[('it', 9.9375), ('is', 8.0625), ('那种', 10.0), ('研究', 6.375), ('环境', 8.0), ('specially', 26.4375), ('好', 5.5625)]","[('<|begin_of_text|>', 13.5625), ('it', 9.9375), (' is', 8.0625), ('那种', 10.0), ('研究', 6.375), ('环境', 8.0), ('s', 15.0), ('pecially', 11.4375), ('好', 5.5625)]",16584.86328125,0,1
就是那种study environment特别好,it is那种研究环境特别well,2.0,"[('就是', 7.34375), ('那种', 8.875), ('study', 8.375), ('environment', 8.3125), ('特别', 3.640625), ('好', 6.78125)]","[('<|begin_of_text|>', 13.5625), ('就是', 7.34375), ('那种', 8.875), ('study', 8.375), (' environment', 8.3125), ('特别', 3.640625), ('好', 6.78125)]",5673.46142578125,"[('it', 9.9375), ('is', 8.0625), ('那种', 10.0), ('研究', 6.375), ('环境', 8.0), ('特别', 5.3125), ('well', 7.03125)]","[('<|begin_of_text|>', 13.5625), ('it', 9.9375), (' is', 8.0625), ('那种', 10.0), ('研究', 6.375), ('环境', 8.0), ('特别', 5.3125), ('well', 7.03125)]",47249.30078125,0,1
就是那种study environment特别好,it is那种研究环境特别well,2.0,"[('就是', 7.34375), ('那种', 8.875), ('study', 8.375), ('environment', 8.3125), ('特别', 3.640625), ('好', 6.78125)]","[('<|begin_of_text|>', 13.5625), ('就是', 7.34375), ('那种', 8.875), ('study', 8.375), (' environment', 8.3125), ('特别', 3.640625), ('好', 6.78125)]",5673.46142578125,"[('it', 9.9375), ('is', 8.0625), ('那种', 10.0), ('研究', 6.375), ('环境', 8.0), ('特别', 5.3125), ('well', 7.03125)]","[('<|begin_of_text|>', 13.5625), ('it', 9.9375), (' is', 8.0625), ('那种', 10.0), ('研究', 6.375), ('环境', 8.0), ('特别', 5.3125), ('well', 7.03125)]",47249.30078125,0,1
就是那种study environment特别好,就是那种研究环境specially well,,"[('就是', 7.34375), ('那种', 8.875), ('study', 8.375), ('environment', 8.3125), ('特别', 3.640625), ('好', 6.78125)]","[('<|begin_of_text|>', 13.5625), ('就是', 7.34375), ('那种', 8.875), ('study', 8.375), (' environment', 8.3125), ('特别', 3.640625), ('好', 6.78125)]",5673.46142578125,"[('就是', 7.34375), ('那种', 8.875), ('研究', 6.3125), ('环境', 8.0625), ('specially', 25.6875), ('well', 7.5)]","[('<|begin_of_text|>', 13.5625), ('就是', 7.34375), ('那种', 8.875), ('研究', 6.3125), ('环境', 8.0625), ('s', 14.0625), ('pecially', 11.625), (' well', 7.5)]",8635.58984375,0,1
我很喜欢这里的library,我very喜欢这里of图书馆,1.0,"[('我', 10.125), ('很', 9.375), ('喜欢', 7.59375), ('这里', 8.5), ('的', 7.375), ('library', 9.25)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('很', 9.375), ('喜欢', 7.59375), ('这里', 8.5), ('的', 7.375), ('library', 9.25)]",339.4858093261719,"[('我', 10.125), ('very', 6.71875), ('喜欢', 6.625), ('这里', 7.375), ('of', 9.5), ('图书馆', 24.5)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('very', 6.71875), ('喜欢', 6.625), ('这里', 7.375), ('of', 9.5), ('图', 5.4375), ('书', 11.9375), ('馆', 7.125)]",1660.928466796875,0,0
我很喜欢这里的library,i am very喜欢here的图书馆,2.0,"[('我', 10.125), ('很', 9.375), ('喜欢', 7.59375), ('这里', 8.5), ('的', 7.375), ('library', 9.25)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('很', 9.375), ('喜欢', 7.59375), ('这里', 8.5), ('的', 7.375), ('library', 9.25)]",339.4858093261719,"[('i', 19.125), ('am', 8.0625), ('very', 5.0), ('喜欢', 6.40625), ('here', 7.59375), ('的', 5.71875), ('图书馆', 21.125)]","[('<|begin_of_text|>', 13.5625), ('i', 19.125), (' am', 8.0625), (' very', 5.0), ('喜欢', 6.40625), ('here', 7.59375), ('的', 5.71875), ('图', 6.875), ('书', 9.9375), ('馆', 4.3125)]",716.9547119140625,0,2
我很喜欢这里的library,我very liked这里of图书馆,2.0,"[('我', 10.125), ('很', 9.375), ('喜欢', 7.59375), ('这里', 8.5), ('的', 7.375), ('library', 9.25)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('很', 9.375), ('喜欢', 7.59375), ('这里', 8.5), ('的', 7.375), ('library', 9.25)]",339.4858093261719,"[('我', 10.125), ('very', 6.71875), ('liked', 9.4375), ('这里', 7.53125), ('of', 8.8125), ('图书馆', 22.5625)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('very', 6.71875), (' liked', 9.4375), ('这里', 7.53125), ('of', 8.8125), ('图', 4.71875), ('书', 10.375), ('馆', 7.46875)]",1972.5509033203125,0,0
我很喜欢这里的library,i am很liked here的图书馆,2.0,"[('我', 10.125), ('很', 9.375), ('喜欢', 7.59375), ('这里', 8.5), ('的', 7.375), ('library', 9.25)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('很', 9.375), ('喜欢', 7.59375), ('这里', 8.5), ('的', 7.375), ('library', 9.25)]",339.4858093261719,"[('i', 19.125), ('am', 8.0625), ('很', 7.03125), ('liked', 10.9375), ('here', 8.5), ('的', 6.1875), ('图书馆', 19.90625)]","[('<|begin_of_text|>', 13.5625), ('i', 19.125), (' am', 8.0625), ('很', 7.03125), ('liked', 10.9375), (' here', 8.5), ('的', 6.1875), ('图', 7.9375), ('书', 7.5625), ('馆', 4.40625)]",1966.5,0,1
